ID,fullName,lastName,firstName,patronymic,wikiLink,birthDate,deathDate
1707,Сементовський-Курило Микола Митрофанович,Сементовський-Курило,Микола,Митрофанович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D1%82%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9-%D0%9A%D1%83%D1%80%D0%B8%D0%BB%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9C%D0%B8%D1%82%D1%80%D0%BE%D1%84%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1708,Семенченко Олекса Леонідович,Семенченко,Олекса,Леонідович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87,,
1709,Степан Семенюк,Степан,Семенюк,,https://uk.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD%D1%8E%D0%BA,,
1710,Семесюк Іван Леонідович,Семесюк,Іван,Леонідович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B5%D1%81%D1%8E%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4%D0%BE%D0%B2%D0%B8%D1%87,,
1711,Семчишин Стефан Іванович,Семчишин,Стефан,Іванович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%87%D0%B8%D1%88%D0%B8%D0%BD_%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1712,Семчук Стефан,Семчук,Стефан,,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%87%D1%83%D0%BA_%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD,,
1713,Сенгалевич Маргарита Яківна,Сенгалевич,Маргарита,Яківна,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D0%B3%D0%B0%D0%BB%D0%B5%D0%B2%D0%B8%D1%87_%D0%9C%D0%B0%D1%80%D0%B3%D0%B0%D1%80%D0%B8%D1%82%D0%B0_%D0%AF%D0%BA%D1%96%D0%B2%D0%BD%D0%B0,,
1714,Сеник Любомир Тадейович,Сеник,Любомир,Тадейович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D0%B8%D0%BA_%D0%9B%D1%8E%D0%B1%D0%BE%D0%BC%D0%B8%D1%80_%D0%A2%D0%B0%D0%B4%D0%B5%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1715,Сеник Олексій Ілліч,Сеник,Олексій,Ілліч,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D0%B8%D0%BA_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9_%D0%86%D0%BB%D0%BB%D1%96%D1%87,,
1716,Сенцовський Володимир Іванович,Сенцовський,Володимир,Іванович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D1%86%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1717,Сенченко Антон Григорович,Сенченко,Антон,Григорович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%90%D0%BD%D1%82%D0%BE%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1718,Сенченко Іван Юхимович,Сенченко,Іван,Юхимович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%86%D0%B2%D0%B0%D0%BD_%D0%AE%D1%85%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,,
1719,Сенчик Олег Романович,Сенчик,Олег,Романович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D1%87%D0%B8%D0%BA_%D0%9E%D0%BB%D0%B5%D0%B3_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1720,Сенчило Микола Єлисейович,Сенчило,Микола,Єлисейович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BD%D1%87%D0%B8%D0%BB%D0%BE_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%84%D0%BB%D0%B8%D1%81%D0%B5%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1721,Сергієнко Анатолій Євгенович,Сергієнко,Анатолій,Євгенович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D1%94%D0%BD%D0%BA%D0%BE_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1722,Сердулець Віктор Михайлович,Сердулець,Віктор,Михайлович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B4%D1%83%D0%BB%D0%B5%D1%86%D1%8C_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1723,Сердюк Віктор Володимирович,Сердюк,Віктор,Володимирович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B4%D1%8E%D0%BA_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1724,Сердюк Володимир Євгенович,Сердюк,Володимир,Євгенович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B4%D1%8E%D0%BA_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1725,Сєверов Петро Федорович,Сєверов,Петро,Федорович,https://uk.wikipedia.org/wiki/%D0%A1%D1%94%D0%B2%D0%B5%D1%80%D0%BE%D0%B2_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1726,Сєдін Митрофан Карпович,Сєдін,Митрофан,Карпович,https://uk.wikipedia.org/wiki/%D0%A1%D1%94%D0%B4%D1%96%D0%BD_%D0%9C%D0%B8%D1%82%D1%80%D0%BE%D1%84%D0%B0%D0%BD_%D0%9A%D0%B0%D1%80%D0%BF%D0%BE%D0%B2%D0%B8%D1%87,,
1727,Сивицький Данило Йосипович,Сивицький,Данило,Йосипович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B2%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB%D0%BE_%D0%99%D0%BE%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87,,
1728,Сивіцький Микола Костьович,Сивіцький,Микола,Костьович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B2%D1%96%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9A%D0%BE%D1%81%D1%82%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
1729,Сидорук Степан,Сидорук,Степан,,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B4%D0%BE%D1%80%D1%83%D0%BA_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD,,
1730,Сидорчик Іван Степанович,Сидорчик,Іван,Степанович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B4%D0%BE%D1%80%D1%87%D0%B8%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1731,Сидоряк Микола Миколайович,Сидоряк,Микола,Миколайович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B4%D0%BE%D1%80%D1%8F%D0%BA_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1732,Сизоненко Олександр Олександрович,Сизоненко,Олександр,Олександрович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B7%D0%BE%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1733,Силаєв Борис Дмитрович,Силаєв,Борис,Дмитрович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BB%D0%B0%D1%94%D0%B2_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1734,Сильвестр (Ляскоронський),Ляскоронський,Сильвестр,,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BB%D1%8C%D0%B2%D0%B5%D1%81%D1%82%D1%80_(%D0%9B%D1%8F%D1%81%D0%BA%D0%BE%D1%80%D0%BE%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9),,
1735,Симакович Вадим Олексійович,Симакович,Вадим,Олексійович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%B0%D0%BA%D0%BE%D0%B2%D0%B8%D1%87_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1736,Симигинович-Штауфе Людовик Адольф,Симигинович-Штауфе,Людовик,Адольф,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%B8%D0%B3%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87-%D0%A8%D1%82%D0%B0%D1%83%D1%84%D0%B5_%D0%9B%D1%8E%D0%B4%D0%BE%D0%B2%D0%B8%D0%BA_%D0%90%D0%B4%D0%BE%D0%BB%D1%8C%D1%84,,
1737,Симон Шишман,Симон,Шишман,,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD_%D0%A8%D0%B8%D1%88%D0%BC%D0%B0%D0%BD,,
1738,Симоненко Петро Іларіонович,Симоненко,Петро,Іларіонович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%86%D0%BB%D0%B0%D1%80%D1%96%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1739,Надія Симчич,Надія,Симчич,,https://uk.wikipedia.org/wiki/%D0%9D%D0%B0%D0%B4%D1%96%D1%8F_%D0%A1%D0%B8%D0%BC%D1%87%D0%B8%D1%87,,
1740,Сингаївський Микола Федорович,Сингаївський,Микола,Федорович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D0%B3%D0%B0%D1%97%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1741,Сингаївський Сергій,Сингаївський,Сергій,,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D0%B3%D0%B0%D1%97%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D1%96%D0%B9,,
1742,Синюк Іван Ілліч,Синюк,Іван,Ілліч,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D1%8E%D0%BA_%D0%86%D0%B2%D0%B0%D0%BD_%D0%86%D0%BB%D0%BB%D1%96%D1%87,,
1743,Сиротюк Микола Йосипович,Сиротюк,Микола,Йосипович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D1%80%D0%BE%D1%82%D1%8E%D0%BA_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%99%D0%BE%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87,,
1744,Ситнік Віоліна Вікторівна,Ситнік,Віоліна,Вікторівна,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D1%82%D0%BD%D1%96%D0%BA_%D0%92%D1%96%D0%BE%D0%BB%D1%96%D0%BD%D0%B0_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80%D1%96%D0%B2%D0%BD%D0%B0,,
1745,Сичевський Василь Павлович,Сичевський,Василь,Павлович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D1%87%D0%B5%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1746,Сиченко Петро Панасович,Сиченко,Петро,Панасович,https://uk.wikipedia.org/wiki/%D0%A1%D0%B8%D1%87%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%9F%D0%B0%D0%BD%D0%B0%D1%81%D0%BE%D0%B2%D0%B8%D1%87,,
1747,Сікорський Яків Парфентійович,Сікорський,Яків,Парфентійович,https://uk.wikipedia.org/wiki/%D0%A1%D1%96%D0%BA%D0%BE%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%AF%D0%BA%D1%96%D0%B2_%D0%9F%D0%B0%D1%80%D1%84%D0%B5%D0%BD%D1%82%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1748,Сірик Григорій Трохимович,Сірик,Григорій,Трохимович,https://uk.wikipedia.org/wiki/%D0%A1%D1%96%D1%80%D0%B8%D0%BA_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%96%D0%B9_%D0%A2%D1%80%D0%BE%D1%85%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87,,
1749,Скаврон Богдан Мар'янович,Скаврон,Богдан,Мар'янович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%B0%D0%B2%D1%80%D0%BE%D0%BD_%D0%91%D0%BE%D0%B3%D0%B4%D0%B0%D0%BD_%D0%9C%D0%B0%D1%80%27%D1%8F%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1750,Скеля-Студецький Микола Миколайович,Скеля-Студецький,Микола,Миколайович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%B5%D0%BB%D1%8F-%D0%A1%D1%82%D1%83%D0%B4%D0%B5%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1751,Скиба Роман Степанович,Скиба,Роман,Степанович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%B8%D0%B1%D0%B0_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%A1%D1%82%D0%B5%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1752,Скляренко Семен Дмитрович,Скляренко,Семен,Дмитрович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BB%D1%8F%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%A1%D0%B5%D0%BC%D0%B5%D0%BD_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1753,Скомаровський Вадим Петрович,Скомаровський,Вадим,Петрович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D0%BC%D0%B0%D1%80%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%B0%D0%B4%D0%B8%D0%BC_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1754,Скоморовський Келестин Захарович,Скоморовський,Келестин,Захарович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D0%BC%D0%BE%D1%80%D0%BE%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9A%D0%B5%D0%BB%D0%B5%D1%81%D1%82%D0%B8%D0%BD_%D0%97%D0%B0%D1%85%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1755,Скоп Олександр Захарович,Скоп,Олександр,Захарович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D0%BF_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%97%D0%B0%D1%85%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1756,Скорупський Володимир Михайлович,Скорупський,Володимир,Михайлович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D1%80%D1%83%D0%BF%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1757,Скорупський Максим Антонович,Скорупський,Максим,Антонович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D0%BE%D1%80%D1%83%D0%BF%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1758,Скрипник Анатолій Миколайович,Скрипник,Анатолій,Миколайович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D1%80%D0%B8%D0%BF%D0%BD%D0%B8%D0%BA_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%96%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1759,Скрипник Лев Володимирович,Скрипник,Лев,Володимирович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D1%80%D0%B8%D0%BF%D0%BD%D0%B8%D0%BA_%D0%9B%D0%B5%D0%B2_%D0%92%D0%BE%D0%BB%D0%BE%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1760,Скрипник Леонід Гаврилович,Скрипник,Леонід,Гаврилович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D1%80%D0%B8%D0%BF%D0%BD%D0%B8%D0%BA_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1761,Скрипник Олександр Васильович,Скрипник,Олександр,Васильович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D1%80%D0%B8%D0%BF%D0%BD%D0%B8%D0%BA_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
1762,Скуратівський Василь Тимофійович,Скуратівський,Василь,Тимофійович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BA%D1%83%D1%80%D0%B0%D1%82%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%A2%D0%B8%D0%BC%D0%BE%D1%84%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1763,Слабошпицький Михайло Федотович,Слабошпицький,Михайло,Федотович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B0%D0%B1%D0%BE%D1%88%D0%BF%D0%B8%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE_%D0%A4%D0%B5%D0%B4%D0%BE%D1%82%D0%BE%D0%B2%D0%B8%D1%87,,
1764,Славинський Максим Антонович,Славинський,Максим,Антонович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B0%D0%B2%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1765,Славинський Микола Борисович,Славинський,Микола,Борисович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B0%D0%B2%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87,,
1766,Славутич Яр,Славутич,Яр,,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B0%D0%B2%D1%83%D1%82%D0%B8%D1%87_%D0%AF%D1%80,,
1767,Слапчук Василь Дмитрович,Слапчук,Василь,Дмитрович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B0%D0%BF%D1%87%D1%83%D0%BA_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1768,Сливинський Орест Миколайович,Сливинський,Орест,Миколайович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D0%B8%D0%B2%D0%B8%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9E%D1%80%D0%B5%D1%81%D1%82_%D0%9C%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1769,Сліпчук Петро Олексійович,Сліпчук,Петро,Олексійович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D1%96%D0%BF%D1%87%D1%83%D0%BA_%D0%9F%D0%B5%D1%82%D1%80%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1770,Слісаренко Олекса Андрійович,Слісаренко,Олекса,Андрійович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D1%96%D1%81%D0%B0%D1%80%D0%B5%D0%BD%D0%BA%D0%BE_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0_%D0%90%D0%BD%D0%B4%D1%80%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1771,Слободянюк Борис Гаврилович,Слободянюк,Борис,Гаврилович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D0%BE%D0%B1%D0%BE%D0%B4%D1%8F%D0%BD%D1%8E%D0%BA_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1772,Слонівський Євген Григорович,Слонівський,Євген,Григорович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D0%BE%D0%BD%D1%96%D0%B2%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%84%D0%B2%D0%B3%D0%B5%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87,,
1773,Сльота Іван Михайлович,Сльота,Іван,Михайлович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D1%8C%D0%BE%D1%82%D0%B0_%D0%86%D0%B2%D0%B0%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,,
1774,Слюсар Борис Іванович,Слюсар,Борис,Іванович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BB%D1%8E%D1%81%D0%B0%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1775,Смаль-Стоцький Іван,Смаль-Стоцький,Іван,,https://uk.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B0%D0%BB%D1%8C-%D0%A1%D1%82%D0%BE%D1%86%D1%8C%D0%BA%D0%B8%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD,,
1776,Смирнов Віктор Васильович,Смирнов,Віктор,Васильович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D1%80%D0%BD%D0%BE%D0%B2_%D0%92%D1%96%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%BE%D0%B2%D0%B8%D1%87,,
1777,Смілянський Леонід Іванович,Смілянський,Леонід,Іванович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BC%D1%96%D0%BB%D1%8F%D0%BD%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%9B%D0%B5%D0%BE%D0%BD%D1%96%D0%B4_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
1778,Смолич Юрій Корнійович,Смолич,Юрій,Корнійович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BC%D0%BE%D0%BB%D0%B8%D1%87_%D0%AE%D1%80%D1%96%D0%B9_%D0%9A%D0%BE%D1%80%D0%BD%D1%96%D0%B9%D0%BE%D0%B2%D0%B8%D1%87,,
1779,Смолій Іван,Смолій,Іван,,https://uk.wikipedia.org/wiki/%D0%A1%D0%BC%D0%BE%D0%BB%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD,,
1780,Смотрич Олександр,Смотрич,Олександр,,https://uk.wikipedia.org/wiki/%D0%A1%D0%BC%D0%BE%D1%82%D1%80%D0%B8%D1%87_%D0%9E%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80,,
1781,Снєгирьов Гелій Іванович,Снєгирьов,Гелій,Іванович,https://uk.wikipedia.org/wiki/%D0%A1%D0%BD%D1%94%D0%B3%D0%B8%D1%80%D1%8C%D0%BE%D0%B2_%D0%93%D0%B5%D0%BB%D1%96%D0%B9_%D0%86%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,,
